,shopid,itemid,rating_star,cmt,Sentiment,Predicted Sentiment,B,G,N,Score
212,4937640,19347989,5,Seller very nice. The price is cheap compare to retail shop. Seller always have a lots of good stuffs for me to choose. Product quality acceptable compare to the price and lots of them is really value. You can try to look around if you have time  really worth it.  ,G,G,0.0336563271252,0.892673846397,0.0736698264775,0.86
213,4937640,122561716,2,"Box was crushed, and quite a significant amount of the cream was squeezed out of the box. Seller didn't make an effort in wrapping it properly in foam wrap. However, at this price, I wasn't expecting an NinjaVan delivery. Hope the product works. ",B,B,0.562210830056,0.380486293756,0.0573028761886,-0.18
214,4937640,51424522,0,Wow so nice..,N,G,0.128229539426,0.539487476049,0.332282984525,0.41
215,4937640,24088098,2,Haven't try it but the thing fall off when I first open it ...,B,B,0.538795274154,0.156237597132,0.304967128714,-0.38
216,4937640,22564307,5,Seller very nice. The price is cheap compare to retail shop. Seller always have a lots of good stuffs for me to choose. Product quality acceptable compare to the price and lots of them is really value. You can try to look around if you have time  really worth it.  ,G,G,0.0336563271252,0.892673846397,0.0736698264775,0.86
217,4937640,206978872,5,"Good price. Yet to try the product, hope its good!",G,G,0.00509246745435,0.808333704643,0.186573827903,0.8
218,4937640,194718064,5,"I love it, thank you. ",G,G,0.00712485702177,0.913607178302,0.0792679646757,0.91
219,4149345,16743040,0,Hi. How do I make an order,N,N,0.116362533994,0.0887015899815,0.794935876025,-0.03
220,4149345,14480391,4,The glass is thinner than expected but still looks good,N,G,0.157806981773,0.424949407528,0.417243610699,0.27
221,4149345,16743208,0,@foochinmay any replacement?,N,N,0.259880998654,0.163936666625,0.576182334721,-0.1
222,4149345,14483647,5,Superb nice item and seller.. ⭐⭐⭐🌟🌟🌟🌟,G,G,0.132540930653,0.722575732134,0.144883337213,0.59
223,4937640,24095331,5,Seller very nice. The price is cheap compare to retail shop. Seller always have a lots of good stuffs for me to choose. Product quality acceptable compare to the price and lots of them is really value. You can try to look around if you have time  really worth it.  ,G,G,0.0336563271252,0.892673846397,0.0736698264775,0.86
224,4937640,26495086,2,MirrOr damaged ,B,B,0.55419510324,0.12139773224,0.324407164521,-0.43
225,4149345,42462741,5,Great overall experience! Highly recommended!,G,G,0.0512701675705,0.789722910228,0.159006922201,0.74
226,4937640,43302616,5,Seller very nice. The price is cheap compare to retail shop. Seller always have a lots of good stuffs for me to choose. Product quality acceptable compare to the price and lots of them is really value. You can try to look around if you have time  really worth it.  ,G,G,0.0336563271252,0.892673846397,0.0736698264775,0.86
227,4149345,60228404,5,Fast shipment,G,G,0.0763882314764,0.506613728015,0.416998040509,0.43
228,4937640,318873493,5,Seller very nice. The price is cheap compare to retail shop. Seller always have a lots of good stuffs for me to choose. Product quality acceptable compare to the price and lots of them is really value. You can try to look around if you have time  really worth it.  ,G,G,0.0336563271252,0.892673846397,0.0736698264775,0.86
229,4937640,26495075,2, Poor product quality Poor overall service,B,B,0.927926845996,0.0483843893848,0.023688764619,-0.88
230,4937640,317670734,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
231,4149345,49780200,0,"@mazdali dear , It normally takes 5-10 days to arrive your address , but sometimes maybe a little delay because of the problem of the weather , the Customs or your address , you can contact with me in chats when you have not received your order for a lo",N,N,0.132514870506,0.134920889146,0.732564240347,0.0
232,4149345,237463508,4,"product works surprisingly! however, it has this weird smell but it is still good value for money 👍🏻",G,G,0.221753101581,0.604803406143,0.173443492276,0.38
233,4149345,60615417,2, Poor product quality,B,B,0.943041524314,0.0474477795634,0.00951069612263,-0.9
234,4149345,26966750,5,Most of the design is repeat and its abit hard to make design on the leather,B,G,0.286398357582,0.3882295786,0.325372063817,0.1
235,4149345,42463218,5,Useless product :/ doesn't suck up much and it smells ,B,B,0.589559205256,0.249665141646,0.160775653098,-0.34
236,4149345,46508845,5,Fast shipping. Feel soft too,G,G,0.0887194449117,0.64032270183,0.270957853258,0.55
237,4149345,14476821,5,reccomended!,G,N,0.239261196417,0.379369406597,0.381369396986,0.14
238,4149345,15250083,5,love the brushes! ,G,G,0.060947546932,0.895983133186,0.0430693198816,0.84
239,4937640,119025745,3,All is good. Just that the pin is not as friendly to be used in normal plugs,G,G,0.0967163397056,0.629633976359,0.273649683935,0.53
240,4149345,14481902,5,Item received in good condition! ,G,G,0.0348048661413,0.941229738478,0.0239653953805,0.91
241,4149345,15735925,4,The material will curl out around your hips. Probably wont last more than 10 wears. But no complaints for the price!,G,N,0.177615939436,0.377173736374,0.44521032419,0.2
242,4149345,49780104,1,the product is defected and seller don't care to reply in chart room. waste money and time.,B,B,0.528726641434,0.383430800721,0.0878425578448,-0.15
243,4937640,18986739,1,did not receive two of my items. very disappointed  Very poor service by seller,B,B,0.883725547428,0.10044382641,0.0158306261615,-0.78
244,4149345,15720119,0,@ltwong,N,N,0.181006627072,0.197948784392,0.621044588536,0.02
245,4149345,15247472,0,Hi how big are the brushes? @shirleyaye @aizudnoorshyeight @delique,N,N,0.148656620251,0.293476819796,0.557866559953,0.14
246,4149345,17708544,2, Poor Item Quality,B,B,0.940023070631,0.0449903481173,0.0149865812512,-0.9
247,4149345,56342278,3,Product quality is ok ,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
248,4149345,42089916,5,"Not tested yet..

Tested today.... 2 buttons. Left button controls light - no problem.... Right button should be ON OFF n the water is not moving n there is no mist... seems like a faulty thing??!! Waiting for seller to respond...",N,N,0.260090022541,0.225805532646,0.514104444813,-0.03
249,4149345,14479020,0,"Hi , is the shipping cost for per item or per purchase from your shop?",N,N,0.0642777405963,0.185473588465,0.750248670939,0.12
250,4937640,44160990,5,"Bad condition of the lipsticks received. I ordered 3 of them and when I opened the lid, the first lipstick dropped out of the cover. The whole lipstick was stuck to the lid of the cover. The second and third lipstick had dents and was smudged onto the lip cover. Disappointed in the condition. ",B,B,0.449879787817,0.424144440659,0.125975771524,-0.03
251,4149345,13426430,4,"Colour is pretty pigmented and is not drying :) despite the Low quality packaging, it's still a decent lipstick. ",G,G,0.215976384615,0.628490692135,0.15553292325,0.41
252,4149345,60224188,5,Alittle smaller than what i have expected. But still works very well!,G,G,0.439526541536,0.468232687384,0.0922407710799,0.03
253,4149345,14481902,3,"Received in 13days with standard express.
Sponge was alot tiny than expected.
So it's basically a teeny mini blender 😂",G,B,0.411284591071,0.390793895361,0.197921513567,-0.02
254,4937640,100428149,5,Real fun! 😊😊,G,N,0.267663870178,0.334813647956,0.397522481866,0.07
255,4149345,42462741,1, Very poor product quality,B,B,0.931677261329,0.0625535260156,0.00576921265551,-0.87
256,4149345,16742186,3,Smalllzzzz what was i thinking...,G,G,0.272758373483,0.381855806178,0.345385820339,0.11
257,4149345,15720530,5,Great and fast delivery!,G,G,0.0152753397198,0.92645932491,0.0582653353701,0.91
258,4149345,19342438,5,The orange is too bright. What was i thinking hahah,B,B,0.410141877434,0.284994467899,0.304863654667,-0.13
259,4937640,289616207,5, Good value for money,G,G,0.0245500709046,0.9421338868,0.0333160422949,0.92
260,4937640,17705128,5,Impressed with these lip liners. Only $2 per set ! Worth my 2 bucks.,G,G,0.341434946416,0.447552493089,0.211012560495,0.11
261,4937640,18982883,3,Delivery time was very very long. Kinda regret topping up for the ‘faster option’ of shipping. ,G,G,0.283511020155,0.501680112793,0.214808867053,0.22
262,4937640,35279652,4, Good product ,G,G,0.0240417988627,0.932381768177,0.04357643296,0.91
263,4937640,51425764,0,Does it work with normal nail polish?,N,N,0.203418014948,0.234127396955,0.562454588097,0.03
264,4937640,100430497,5,Very cooperative ,G,G,0.343760850785,0.391626157787,0.264612991429,0.05
265,4149345,237463508,0,5pcs,N,N,0.145426260143,0.197590448745,0.656983291112,0.05
266,4149345,42463230,5,Item received in good condition. Quality looks good. Yet to try.,G,G,0.018185433698,0.93929497449,0.0425195918118,0.92
267,4937640,94479513,5,smaller than expected.,G,G,0.317810927207,0.533643635912,0.148545436881,0.22
268,4937640,44467112,5,Excellent Delivery Speed,B,G,0.1190833158,0.813404444476,0.0675122397244,0.69
269,4937640,119025745,4,Cute ! Have yet to try to see if it works ,G,N,0.0605391421765,0.417321196704,0.522139661119,0.36
270,4149345,104216188,4, Product quality is ok Delivery time as expected Service by seller is ok,G,G,0.0141742525749,0.911422895953,0.0744028514725,0.9
271,4149345,24119390,0,"Hi !, this is delivery 21 days ?",N,N,0.0287743051374,0.116335796249,0.854889898614,0.09
272,4937640,127979848,1,"Broken . Smells like idk what . But ok. The wand slanted . Colour I thought nude , but like pink . Doesn't suit my face :(",B,B,0.587944456921,0.215615960819,0.196439582261,-0.37
273,4937640,18985414,5,Thx seller,G,G,0.0574564978362,0.898886393004,0.0436571091595,0.84
274,4149345,361169630,5,"Item received in discreet packing, looks to be good condition n quality.",G,G,0.111517323785,0.847026883457,0.0414557927583,0.74
275,4149345,15720407,3, Good Value,G,G,0.0105105870927,0.942326133423,0.0471632794841,0.93
276,4149345,70872745,5, Excellent Value,G,G,0.025191141736,0.93583760633,0.0389712519339,0.91
277,4149345,13433994,2,Didn't go well... no manual. White elephant!!,B,B,0.61519389972,0.129342800978,0.255463299302,-0.49
278,4937640,18983802,4,"seller is really nice and patient, when i ask about my items, however i think it would be better if all items were shipped all at once, but other than that, recommended!!",G,G,0.348917792532,0.54366714105,0.107415066419,0.19
279,4149345,15735466,5,Seller is fast in replying & processing of order.  Good.,G,G,0.0650422090231,0.820625138906,0.114332652071,0.76
280,4937640,19376409,5,Thx seller,G,G,0.0574564978362,0.898886393004,0.0436571091595,0.84
281,4937640,282750352,1,Too fast battery exhausted,B,B,0.452106039328,0.324100283379,0.223793677292,-0.13
282,4937640,46523851,5," Excellent product  quality Excellent packaging Excellent seller service quality

SUPER GOOD ",G,G,0.0108482327989,0.985827757251,0.0033240099505,0.97
283,4937640,95772647,5," Excellent product  quality Excellent packaging
yet to try",G,G,0.0232585623915,0.938166132327,0.0385753052818,0.91
284,4149345,15719640,0,@jigcabrillos,N,N,0.210074422347,0.223317887297,0.566607690356,0.01
285,4937640,46523851,3,abit too watery for me but still decent for the amount of price i paid,G,N,0.108378862503,0.43628886986,0.455332267637,0.33
286,4149345,49790560,1,Poor quality. Badly stitched.,B,B,0.791783152076,0.0832572144866,0.124959633438,-0.71
287,4149345,84319878,1, Very poor product quality,B,B,0.931677261329,0.0625535260156,0.00576921265551,-0.87
288,4149345,14476821,0,May i know what standard express is like ? Cus i thought of buying it .,N,B,0.424797585812,0.166525486947,0.408676927241,-0.26
289,4937640,18980338,5,Thx,G,G,0.0654972675614,0.813151957063,0.121350775376,0.75
290,4937640,315187569,5, Excellent product  quality Excellent packaging,G,G,0.0297240796548,0.956360017888,0.0139159024568,0.93
291,4937640,112156160,1,Not as good as expected. Suction isnt strong enough. ,B,G,0.322156105564,0.542510150263,0.135333744173,0.22
292,4149345,19339134,4,"A bit late on the delivery, but overall it is okay 👍🏽 ",N,N,0.118519967833,0.278126486841,0.603353545326,0.16
293,4937640,210159388,4,"i should have bought fb02 instead of fb03, but overall looks normal",N,N,0.16136144304,0.231065555935,0.607573001025,0.07
294,4937640,16812206,0,can i pay in peso? Pleaseee?,N,N,0.169580515426,0.228151778082,0.602267706492,0.06
295,4149345,14479020,5,Cheap and good. Some of the rubber parts wasn't very well done but it works perfectly!,G,G,0.283715138505,0.648657104122,0.0676277573724,0.36
296,4937640,106020311,5,Item well received in good conditions ,G,G,0.0348048661413,0.941229738478,0.0239653953805,0.91
297,4937640,17702687,5,fast delivery and happy with the items received. looking forward to shop again with seller in the future! :-),G,G,0.115878665742,0.734385891834,0.149735442424,0.62
298,4937640,127979848,4,"Smells a little like plasticine, but stays on the lips even after food. Minimal touchup ",N,B,0.440661892056,0.199573543578,0.359764564366,-0.24
299,4149345,16751961,1," Very poor product quality, item was spoilt, waste my money. 
",B,B,0.824359159062,0.164417803115,0.0112230378225,-0.66
300,4149345,15247463,5,"Came in a bubble wrap, good packaging and great product. Very good material and will purchase more items with buyer!",G,G,0.0337223241579,0.939795371952,0.02648230389,0.91
301,4937640,127478636,5,There was a delay on the delivery but overall excellent service by seller. Quality was okay for the cheap price I can't complain much😊👍,G,G,0.0428972548153,0.90101017196,0.0560925732247,0.86
302,4937640,100429280,1," Poor product quality,apply on face the facials hair non removable.",B,B,0.695907167952,0.148441432621,0.155651399427,-0.55
303,4937640,18983118,1,Not what I expected... 🙁,B,G,0.285530291103,0.51067492041,0.203794788487,0.23
304,4937640,24088111,5,Recieved early and package was nicely wrapped! ,G,G,0.143655490982,0.693879325479,0.162465183539,0.55
305,4149345,367219615,1,"Very poor product quality. Used on loose hard drive screw.. the claimed ""high quality precision telecommunications tools"" became twisted and the ""metals"" basically disintegrated within the first 3secs of use.. making it unusable even when it was supposed to be the right size for the right screw.",B,B,0.528438425586,0.326911794595,0.144649779819,-0.2
